#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime
TA|V14A|35.6339|-113.105301|1731.0|Boquillas Ranch, Navajo N., Peach Springs, AZ, USA|2007-03-09T00:00:00|2008-11-07T23:59:59
TA|V15A|35.819099|-112.173103|1891.0|Kaibab National Forest USFS, William, AZ, USA|2007-04-19T00:00:00|2008-11-21T23:59:59
TA|V17A|35.621799|-110.7938|1596.0|Tonalea, Kykotsmovi, AZ, USA|2008-02-14T00:00:00|2009-02-06T23:59:59
TA|V18A|35.7113|-109.932701|1977.0|Ganado, AZ, USA|2007-05-11T00:00:00|2009-02-07T23:59:59
TA|V19A|35.714699|-109.045601|2082.0|Window Rock, AZ, USA|2007-05-10T00:00:00|2009-02-21T23:59:59
TA|V20A|35.799198|-108.466202|1889.0|Brimhall, NM, USA|2008-02-16T00:00:00|2009-11-22T23:59:59
TA|V21A|35.805401|-107.637802|2046.0|Milan, NM, USA|2008-02-18T00:00:00|2009-11-22T23:59:59
TA|V22A|35.913799|-106.909401|2164.0|San Miguel Ranch, Cuba, NM, USA|2008-05-02T00:00:00|2010-04-04T23:59:59
TA|V23A|35.745201|-106.183296|1991.0|Ortiz Mt. (NFS), Santa Fe National Forest, NM, USA|2008-05-05T00:00:00|2010-04-08T23:59:59
TA|V24A|35.725899|-105.271599|2187.0|Rampart Ranch, Las Vegas, NM, USA|2008-06-03T00:00:00|2010-04-02T23:59:59
TA|V25A|35.838299|-104.616402|1861.0|Rancho No Tengo, Wagon Mound, NM, USA|2008-05-17T00:00:00|2010-04-10T23:59:59
TA|V26A|35.796398|-103.786003|1362.0|Tequesquite Ranch, Mosquero, NM, USA|2008-05-10T00:00:00|2010-04-20T23:59:59
TA|V27A|35.756901|-102.836098|1228.0|Dan Oppilter Farms, Dalhart, TX, USA|2009-04-14T00:00:00|2010-11-10T23:59:59
TA|V28A|35.7505|-102.224297|1163.0|Channing, TX, USA|2009-01-17T00:00:00|2010-11-10T23:59:59
TA|V29A|35.873402|-101.520897|953.0|Stinnett, TX, USA|2009-01-18T00:00:00|2010-11-11T23:59:59
TA|V30A|35.762299|-100.689201|931.0|Spur Ranch, Miami, TX, USA|2009-04-03T00:00:00|2011-02-16T23:59:59
TA|V31A|35.773899|-99.842499|687.0|Spring Creek Lake, Blk. Kettle Nat Grslnd, OK, USA|2009-04-08T00:00:00|2011-02-15T23:59:59
TA|V32A|35.7202|-99.043701|533.0|Arapaho, OK, USA|2009-10-29T00:00:00|2011-09-01T23:59:59
TA|V33A|35.8209|-98.286201|420.0|Lossen Ranch, Watonga, OK, USA|2009-10-31T00:00:00|2011-09-01T23:59:59
TA|V34A|35.834499|-97.517601|329.0|Guthrie, OK, USA|2009-10-31T00:00:00|2011-09-03T23:59:59
TA|V35A|35.7626|-96.837799|280.0|Meyer Ranch, Chandler, OK, USA|2010-03-13T00:00:00|2012-02-20T23:59:59
TA|V35K|55.3279|-131.615|64.0|Ketchikan, AK, USA|2016-08-18T00:00:00|2019-10-16T23:59:59
TA|V36A|35.786301|-95.942497|236.0|Jenks, OK, USA|2010-06-10T00:00:00|2012-02-09T23:59:59
TA|V37A|35.882999|-95.140999|219.0|Hulbert, OK, USA|2010-06-11T00:00:00|2012-02-17T23:59:59
TA|V38A|35.862598|-94.4077|372.0|Canehill, AR, USA|2010-06-15T00:00:00|2012-02-17T23:59:59
TA|V39A|35.838902|-93.644997|744.0|Pettigrew, AR, USA|2011-01-29T00:00:00|2012-10-30T23:59:59
TA|V40A|35.804401|-92.823196|570.0|Witts Springs, AR, USA|2011-02-20T00:00:00|2012-11-05T23:59:59
TA|V41A|35.785099|-92.155403|413.0|Mountainview, AR, USA|2011-05-12T00:00:00|2013-02-17T23:59:59
TA|V42A|35.806|-91.389999|134.0|Cord, AR, USA|2011-05-13T00:00:00|2013-02-15T23:59:59
TA|V43A|35.785702|-90.544296|74.0|Jonesboro, AR, USA|2011-07-20T00:00:00|2013-03-12T23:59:59
TA|V44A|35.828201|-89.895401|78.0|Blytheville, AR, USA|2011-05-14T00:00:00|2013-03-11T23:59:59
TA|V45A|35.740299|-88.959099|126.0|Humboldt, TN, USA|2011-05-15T00:00:00|2013-03-16T23:59:59
TA|V46A|35.800701|-88.117699|162.0|Holladay, TN, USA|2012-01-13T00:00:00|2013-07-28T23:59:59
TA|V47A|35.827801|-87.5205|240.0|Nunnelly, TN, USA|2012-01-12T00:00:00|2013-07-28T23:59:59
TA|V48A|35.740002|-86.821899|278.0|Smith Brothers Farm, Spring Hill, TN, USA|2011-12-11T00:00:00|2013-12-16T23:59:59
TA|V49A|35.7663|-85.903|329.0|McMinnville, TN, USA|2012-05-06T00:00:00|2014-02-24T23:59:59
TA|V50A|35.671299|-85.099998|287.0|Pikevile, TN, USA|2012-05-07T00:00:00|2014-02-22T23:59:59
TA|V51A|35.803299|-84.351097|243.0|Loudon, TN, USA|2012-05-08T00:00:00|2014-03-10T23:59:59
TA|V52A|35.841702|-83.595901|328.0|Sevierville, TN, USA|2012-05-14T00:00:00|2014-03-08T23:59:59
TA|V53A|35.669399|-82.812401|681.0|Sandy Mush, NC, USA|2012-05-20T00:00:00|2014-03-14T23:59:59
TA|V54A|35.7771|-81.9478|448.0|Nebo, NC, USA|2013-02-18T00:00:00|2014-12-15T23:59:59
TA|V55A|35.851799|-81.214897|313.0|Morning Dew, Taylorsville, NC, USA|2013-02-17T00:00:00|2014-12-19T23:59:59
TA|V56A|35.8097|-80.4963|237.0|Mocksville, NC, USA|2013-03-24T00:00:00|2015-04-03T23:59:59
TA|V57A|35.887501|-79.775803|223.0|Coltrane Farms, NC, USA|2013-03-13T00:00:00|2015-04-03T23:59:59
TA|V58A|35.793999|-79.114998|127.0|Windy Hill, Pittsboro, NC, USA|2013-04-22T00:00:00|2015-02-05T23:59:59
TA|V59A|35.7649|-78.239403|58.0|Middlesex, NC, USA|2013-03-12T00:00:00|2015-04-01T23:59:59
TA|V60A|35.764999|-77.262901|8.0|Jim Taylor Road, Stokes, NC, USA|2013-04-06T00:00:00|2015-04-05T23:59:59
TA|V61A|35.791199|-76.577599|4.0|Roper, NC, USA|2013-03-11T00:00:00|2015-02-02T23:59:59
TA|V62A|35.561199|-75.957001|-3.0|Hyde County Airport, Englehard, NC, USA|2013-04-25T00:00:00|2015-04-19T23:59:59
TA|W12A|35.300999|-114.870102|774.5|Cal Nev Ari, NV, USA|2006-03-25T00:00:00|2008-10-14T23:59:59
TA|W13A|35.098999|-113.885399|1988.2|Hualapai Mountain Park, Kingman, AZ, USA|2006-03-09T00:00:00|2010-05-28T23:59:59
TA|W14A|35.2127|-113.083397|1756.3|Seligman, AZ, USA|2006-03-10T00:00:00|2008-10-20T23:59:59
TA|W15A|35.178699|-112.266602|2034.2|Williams, AZ, USA|2006-03-11T00:00:00|2008-11-08T23:59:59
TA|W16A|35.0951|-111.531799|2192.0|Flagstaff, AZ, USA|2007-04-27T00:00:00|2008-11-21T23:59:59
TA|W17A|35.078899|-110.7127|1461.0|Winslow, AZ, USA|2007-04-28T00:00:00|2009-02-04T23:59:59
TA|W18A|35.118099|-109.735703|1750.0|Petrified Forest, AZ, USA|2007-05-01T00:00:00|2018-09-07T23:59:59
TA|W19A|35.111801|-109.387901|1785.0|Sanders, AZ, USA|2007-04-29T00:00:00|2009-02-02T23:59:59
TA|W20A|35.1259|-108.500099|2110.0|Ramah, NM, USA|2008-01-13T00:00:00|2009-11-24T23:59:59
TA|W21A|35.117001|-107.647598|1966.0|San Fidel, NM, USA|2008-01-12T00:00:00|2009-11-21T23:59:59
TA|W22A|35.071899|-106.867401|1813.0|Albuquerque, NM, USA|2008-01-09T00:00:00|2009-11-23T23:59:59
TA|W23A|35.1605|-106.150299|2020.0|Werner Place, Edgewood, NM, USA|2008-04-20T00:00:00|2010-03-14T23:59:59
TA|W24A|35.210602|-105.407501|1902.0|Lazy 6 Ranch, Villanueva, NM, USA|2008-05-03T00:00:00|2010-04-05T23:59:59
TA|W25A|35.217701|-104.460602|1446.0|X Bar L Ranch, Newkirk, NM, USA|2008-04-24T00:00:00|2010-04-07T23:59:59
TA|W26A|35.0891|-103.765602|1314.0|Owens Ranch, Tucumcari, NM, USA|2008-05-08T00:00:00|2010-04-09T23:59:59
TA|W27A|35.063702|-103.062698|1233.0|Bowe Ranch, Endee, NM, USA|2008-05-09T00:00:00|2010-03-17T23:59:59
TA|W28A|35.257401|-102.206299|1156.0|Vega, TX, USA|2009-01-20T00:00:00|2010-11-14T23:59:59
TA|W29A|35.121201|-101.647598|1072.0|Amraillo, TX, USA|2009-01-21T00:00:00|2010-11-14T23:59:59
TA|W30A|35.181801|-100.577003|870.0|Crockett Farms Inc., McLean, TX, USA|2009-03-25T00:00:00|2011-02-15T23:59:59
TA|W31A|35.186401|-99.943497|644.0|Holland Ranch, Erick, OK, USA|2009-03-22T00:00:00|2011-02-14T23:59:59
TA|W32A|35.123798|-99.245796|494.0|Sentinel, OK, USA|2009-10-28T00:00:00|2011-09-04T23:59:59
TA|W33A|35.151798|-98.468597|414.0|Caddo, Fort Cobb, OK, USA|2009-10-27T00:00:00|2011-09-04T23:59:59
TA|W34A|35.235199|-97.7733|428.0|Bridge Creek, Tuttle, OK, USA|2009-10-26T00:00:00|2011-09-06T23:59:59
TA|W35A|35.152699|-96.874496|322.0|Tecumseh, OK, USA|2010-04-15T00:00:00|2012-02-01T23:59:59
TA|W36A|35.139301|-96.226402|251.0|Wetumka, OK, USA|2010-04-13T00:00:00|2012-02-01T23:59:59
TA|W37A|35.138|-95.426903|281.0|Quinton, OK, USA|2010-04-23T00:00:00|2010-11-26T23:59:59
TA|W37B|35.139|-95.431602|279.0|Quinton, OK, USA|2011-01-28T00:00:00|2012-02-05T23:59:59
TA|W38A|35.0704|-94.518402|169.0|Poteau, OK, USA|2010-04-22T00:00:00|2012-02-29T23:59:59
TA|W39A|35.195999|-93.783997|162.0|Magazine, AR, USA|2011-01-29T00:00:00|2016-07-02T23:59:59
TA|W40A|35.192299|-93.069298|108.0|Ferguson Farm, Pottsville, AR, USA|2011-01-25T00:00:00|2012-11-06T23:59:59
TA|W41A|35.173599|-92.247803|95.0|Tony Mavity, Velonia, AR, USA|2011-04-06T00:00:00|2011-08-06T23:59:59
TA|W41B|35.173599|-92.247902|95.0|Gary Mavity, Velonia, AR, USA|2011-04-07T00:00:00|2016-07-01T23:59:59
TA|W42A|35.273201|-91.5224|71.0|Bald Knob, AR, USA|2011-07-29T00:00:00|2013-03-07T23:59:59
TA|W43A|35.0877|-90.7061|70.0|Forest City, AR, USA|2011-07-30T00:00:00|2013-02-14T23:59:59
TA|W44A|35.1395|-89.816101|101.0|Shelby Farms Park, Memphis, TN, USA|2011-05-12T00:00:00|2013-03-13T23:59:59
TA|W45A|35.156799|-89.185997|187.0|Hickory Valley, TN, USA|2011-05-17T00:00:00|2013-03-07T23:59:59
TA|W46A|35.133301|-88.378304|145.0|Michie, TN, USA|2012-01-14T00:00:00|2013-08-02T23:59:59
TA|W47A|35.251099|-87.594597|293.0|Westpoint, TN, USA|2012-01-23T00:00:00|2013-07-29T23:59:59
TA|W48A|35.138599|-86.933296|260.0|Pulaski, TN, USA|2012-01-15T00:00:00|2013-07-26T23:59:59
TA|W49A|35.1194|-86.264503|251.0|Belvidere, TN, USA|2012-04-18T00:00:00|2014-02-24T23:59:59
TA|W50A|35.200199|-85.311897|587.0|Signal Mountain, TN, USA|2012-04-17T00:00:00|2014-03-09T23:59:59
TA|W51A|35.160599|-84.759903|260.0|Cleveland, TN, USA|2012-06-13T00:00:00|2014-02-22T23:59:59
TA|W52A|35.093498|-83.927696|519.0|Murphy, NC, USA|2012-04-15T00:00:00|2014-03-11T23:59:59
TA|W53A|35.169601|-83.163002|1180.0|Cullowhee, NC, USA|2012-04-14T00:00:00|2014-03-02T23:59:59
TA|W54A|35.085701|-82.185898|272.0|Cherokee Point, Campobello, SC, USA|2013-02-15T00:00:00|2014-12-17T23:59:59
TA|W56A|35.134998|-80.582802|177.0|Indian Trail, NC, USA|2013-03-08T00:00:00|2015-04-02T23:59:59
TA|W57A|35.152901|-79.992798|85.0|Gilead, NC, USA|2013-03-08T00:00:00|2015-01-30T23:59:59
TA|W58A|35.020802|-79.233299|84.0|Raeford, NC, USA|2013-03-23T00:00:00|2015-02-26T23:59:59
TA|W59A|35.167301|-78.443001|60.0|Clinton, NC, USA|2013-03-09T00:00:00|2015-02-21T23:59:59
TA|W60A|35.052799|-77.713303|30.0|Pink Hill, NC, USA|2013-03-09T00:00:00|2015-02-20T23:59:59
TA|W61A|35.177299|-76.990898|6.0|Ground Anchor Farm, New Bern, NC, USA|2013-04-07T00:00:00|2015-03-04T23:59:59
TA|WHTX|31.991301|-97.4561|190.0|Lake Whitney, Meridian, TX, USA|2009-02-11T00:00:00|2018-08-15T23:59:59
TA|X13A|34.593498|-113.8302|889.4|Yucca, AZ, USA|2006-03-14T00:00:00|2008-10-18T23:59:59
TA|X14A|34.4692|-112.890602|1077.5|Yava, AZ, USA|2006-03-12T00:00:00|2008-11-06T23:59:59
TA|X15A|34.486599|-112.236801|1331.8|Humboldt, AZ, USA|2006-03-22T00:00:00|2008-11-06T23:59:59
TA|X16A|34.417801|-111.441101|1759.4|Lo Mia Camp, Pine, AZ, USA|2007-03-30T00:00:00|2010-05-28T23:59:59
TA|X17A|34.337101|-110.805801|2280.0|Forest Lakes, AZ, USA|2007-04-13T00:00:00|2009-02-20T23:59:59
TA|X18A|34.529301|-109.950104|1751.0|Snowflake, AZ, USA|2007-04-12T00:00:00|2010-05-28T23:59:59
TA|X19A|34.427502|-109.2901|1861.0|St. Johns, AZ, USA|2007-04-10T00:00:00|2009-02-03T23:59:59
TA|X20A|34.542099|-108.498001|2057.0|Quemado, NM, USA|2008-02-05T00:00:00|2009-11-24T23:59:59
TA|X21A|34.445702|-107.785698|2141.0|Alamocita Creek, Datil, NM, USA|2008-02-09T00:00:00|2009-12-04T23:59:59
TA|X22A|34.505798|-107.010201|1604.0|Bernardo, NM, USA|2008-01-10T00:00:00|2009-12-02T23:59:59
TA|X23A|34.581001|-106.188103|1948.0|Hourglass Bar Ranch, Mountainair, NM, USA|2008-04-19T00:00:00|2010-03-13T23:59:59
TA|X24A|34.564602|-105.434898|1917.0|Lazy VL Ranch, Encino, NM, USA|2008-04-25T00:00:00|2010-03-13T23:59:59
TA|X25A|34.5271|-104.662102|1494.0|Clemmons Ranch, Yeso, NM, USA|2008-04-27T00:00:00|2010-03-20T23:59:59
TA|X26A|34.5508|-103.810303|1393.0|CR and CF Franklin Farms, Melrose, NM, USA|2008-04-29T00:00:00|2010-03-19T23:59:59
TA|X27A|34.6469|-103.097397|1304.0|F and S Farms, Texico, NM, USA|2008-04-28T00:00:00|2010-03-16T23:59:59
TA|X28A|34.518501|-102.197304|1160.0|Dimmitt, TX, USA|2009-01-22T00:00:00|2010-11-15T23:59:59
TA|X29A|34.445202|-101.700798|1039.0|Tulia, TX, USA|2009-01-23T00:00:00|2010-11-15T23:59:59
TA|X30A|34.446098|-100.874001|698.0|Coker Ranch, Turkey, TX, USA|2009-03-12T00:00:00|2011-02-11T23:59:59
TA|X31A|34.630901|-99.979301|514.0|McDonald Ranch, Hollis, OK, USA|2009-03-19T00:00:00|2011-02-14T23:59:59
TA|X32A|34.421398|-99.2854|401.0|Elmer, OK, USA|2009-10-25T00:00:00|2011-09-07T23:59:59
TA|X33A|34.541|-98.500603|346.0|Lawton, OK, USA|2009-10-24T00:00:00|2011-09-04T23:59:59
TA|X34A|34.601002|-97.832603|364.0|Smith Ranch, Marlow, OK, USA|2009-11-05T00:00:00|2011-09-05T23:59:59
TA|X35A|34.399502|-96.973099|300.0|Drake, OK, USA|2010-04-18T00:00:00|2012-02-02T23:59:59
TA|X36A|34.5704|-96.351997|211.0|Centrahoma, OK, USA|2010-04-20T00:00:00|2012-02-02T23:59:59
TA|X37A|34.589199|-95.3713|207.0|Clayton, OK, USA|2010-04-21T00:00:00|2012-02-27T23:59:59
TA|X38A|34.669201|-94.828796|234.0|Whitesboro, OK, USA|2010-06-09T00:00:00|2012-02-06T23:59:59
TA|X39A|34.510502|-94.1138|326.0|Fountain Ranch, Mena, AR, USA|2011-01-29T00:00:00|2012-11-07T23:59:59
TA|X40A|34.487301|-92.834198|158.0|Basin Creek Farm, Marlvern, AR, USA|2011-01-26T00:00:00|2016-06-22T23:59:59
TA|X41A|34.4949|-92.513702|102.0|Kaden, Bauxite, AR, USA|2011-05-07T00:00:00|2013-02-16T23:59:59
TA|X42A|34.5532|-91.626198|62.0|Stuttgart, AR, USA|2011-07-28T00:00:00|2013-02-16T23:59:59
TA|X43A|34.518002|-90.881203|53.0|Marvell, AR, USA|2011-05-18T00:00:00|2016-07-02T23:59:59
TA|X44A|34.499802|-90.146202|109.0|Crenshaw, MS, USA|2011-05-10T00:00:00|2013-02-08T23:59:59
TA|X45A|34.424099|-89.393097|142.0|UM Field Station, Abbeville, MS, USA|2011-05-16T00:00:00|2013-02-07T23:59:59
TA|X46A|34.5564|-88.584396|150.0|Booneville, MS, USA|2011-12-08T00:00:00|2013-08-03T23:59:59
TA|X47A|34.517799|-87.857101|212.0|Russelville, AL, USA|2011-12-10T00:00:00|2013-07-29T23:59:59
TA|X48A|34.451698|-87.045197|180.0|Hartselle, AL, USA|2011-12-14T00:00:00|2013-12-16T23:59:59
TA|X49A|34.5126|-86.325996|182.0|Woodville, AL, USA|2011-12-11T00:00:00|2013-07-26T23:59:59
TA|X50A|34.459599|-85.648598|489.0|Fort Payne, AL, USA|2011-12-16T00:00:00|2012-04-04T23:59:59
TA|X50B|34.461102|-85.649902|494.0|Fort Payne, AL, USA|2012-04-04T00:00:00|2013-08-04T23:59:59
TA|X51A|34.5658|-84.857399|214.0|Calhoun, GA, USA|2012-04-05T00:00:00|2014-04-12T23:59:59
TA|X52A|34.603199|-83.893799|481.0|Dahlonega, GA, USA|2012-04-06T00:00:00|2014-02-19T23:59:59
TA|X53A|34.503101|-83.3013|240.0|Estanollee, GA, USA|2012-04-11T00:00:00|2014-04-13T23:59:59
TA|X54A|34.547401|-82.374298|213.0|Belton, SC, USA|2013-02-14T00:00:00|2014-12-17T23:59:59
TA|X55A|34.4701|-81.633598|153.0|Gracelyn & Ava, Whitmire, SC, USA|2013-02-06T00:00:00|2014-12-19T23:59:59
TA|X56A|34.492298|-81.031898|112.0|White Oak, SC, USA|2013-02-04T00:00:00|2015-01-19T23:59:59
TA|X57A|34.464298|-80.094002|133.0|Johnson Farm, Hartsville, SC, USA|2013-02-09T00:00:00|2015-02-25T23:59:59
TA|X58A|34.554798|-79.338799|45.0|Rowland, NC, USA|2013-02-08T00:00:00|2015-01-26T23:59:59
TA|X59A|34.571999|-78.602303|29.0|McDuffie Farm, Elizabethtown, NC, USA|2013-02-10T00:00:00|2015-02-27T23:59:59
TA|X60A|34.577301|-77.976799|12.0|Albert Glenn Thornton, NC, USA|2013-03-10T00:00:00|2015-04-04T23:59:59
TA|Y12C|33.750301|-114.523804|196.0|Blythe, CA, USA|2004-10-08T00:00:00|2014-08-08T23:59:59
TA|Y13A|33.814201|-113.828697|356.9|Salome, AZ, USA|2006-03-16T00:00:00|2008-10-21T23:59:59
TA|Y14A|33.938301|-113.004799|730.7|Wickenburg, AZ, USA|2006-03-14T00:00:00|2010-05-28T23:59:59
TA|Y15A|33.953499|-112.333099|572.0|Casa Rosa Ranch, Morristown, AZ, USA|2007-03-20T00:00:00|2008-12-02T23:59:59
TA|Y16A|33.879799|-111.478302|1068.0|Circle Bar Ranch, Sunflower, AZ, USA|2007-03-21T00:00:00|2008-12-02T23:59:59
TA|Y17A|33.695301|-110.844398|866.0|Roosevelt, AZ, USA|2007-04-17T00:00:00|2009-01-22T23:59:59
TA|Y18A|33.777599|-110.034103|1512.0|Canyon Day Junior High, Whiteriver, AZ, USA|2007-04-11T00:00:00|2009-02-05T23:59:59
TA|Y19A|33.9571|-109.254097|2448.0|Nutrioso, AZ, USA|2007-04-04T00:00:00|2009-02-21T23:59:59
TA|Y20A|33.908501|-108.3769|2177.0|Horse Springs, Datil, NM, USA|2008-02-10T00:00:00|2009-12-06T23:59:59
TA|Y21A|34.008701|-107.674004|2168.0|Point of Rocks Canyon, Magdalena, NM, USA|2008-01-31T00:00:00|2009-12-05T23:59:59
TA|Y22A|33.937|-106.965202|1674.0|Socorro, NM, USA|2008-04-09T00:00:00|2009-12-22T23:59:59
TA|Y22C|34.0741|-106.921097|1436.0|IRIS PASSCAL Instrument Center, Socorro, NM, USA|2004-05-07T00:00:00|2007-09-28T23:59:59
TA|Y22D|34.0739|-106.921|1436.0|IRIS PASSCAL Instrument Center, Socorro, NM, USA|2007-09-29T00:00:00|2019-11-30T23:59:59
TA|Y22E|34.0742|-106.920799|1444.0|IRIS PASSCAL Instrument Center, Socorro, NM, USA|2011-03-28T00:00:00|2012-08-06T23:59:59
TA|Y22F|34.0741|-106.920898|1439.0|Passcal Instrument Center, Socorro, NM, USA|2016-09-17T00:00:00|2018-05-18T23:59:59
TA|Y23A|33.931499|-106.054901|1789.0|Lovelace Mesa, Carrizozo, NM, USA|2008-04-12T00:00:00|2010-03-12T23:59:59
TA|Y24A|33.925701|-105.436096|1827.0|Capitan, NM, USA|2008-04-24T00:00:00|2010-03-21T23:59:59
TA|Y25A|33.922901|-104.692802|1364.0|Mesa, Roswell, NM, USA|2008-04-16T00:00:00|2010-03-07T23:59:59
TA|Y26A|33.923199|-103.8246|1371.0|Elida, NM, USA|2008-04-18T00:00:00|2010-03-10T23:59:59
TA|Y27A|33.8839|-103.1633|1253.0|Causey, NM, USA|2008-04-18T00:00:00|2010-03-18T23:59:59
TA|Y28A|33.9086|-102.247902|1068.0|McKinney Farm, Littlefield, TX, USA|2009-01-26T00:00:00|2010-11-16T23:59:59
TA|Y29A|33.860199|-101.671204|991.0|Porterfield Farm, Petersburg, TX, USA|2009-01-30T00:00:00|2010-11-16T23:59:59
TA|Y30A|33.876598|-100.897797|812.0|Stafford Cattle Company, Roaring Springs, TX, USA|2009-03-11T00:00:00|2011-02-13T23:59:59
TA|Y31A|33.962898|-100.261497|530.0|Rekieta Farm, Paducah, TX, USA|2009-03-16T00:00:00|2011-02-12T23:59:59
TA|Y32A|34.003601|-99.442001|412.0|R-V Farms, Vernon, TX, USA|2009-03-20T00:00:00|2011-02-12T23:59:59
TA|Y33A|34.008099|-98.625603|321.0|Hilltop Ranch, Iowa Park, TX, USA|2009-11-08T00:00:00|2011-09-07T23:59:59
TA|Y34A|33.957401|-97.757301|262.0|Reagan Ranch, Oscar, OK, USA|2009-11-07T00:00:00|2011-09-05T23:59:59
TA|Y35A|33.905899|-97.037399|214.0|Marietta, OK, USA|2010-04-26T00:00:00|2012-01-31T23:59:59
TA|Y36A|33.899601|-96.284798|186.0|Durant, OK, USA|2010-04-26T00:00:00|2012-02-08T23:59:59
TA|Y37A|33.978901|-95.621002|165.0|Hugo, OK, USA|2010-04-27T00:00:00|2012-01-30T23:59:59
TA|Y38A|33.927799|-94.731102|118.0|Idabel, OK, USA|2010-04-28T00:00:00|2012-01-28T23:59:59
TA|Y39A|33.938|-94.093597|108.0|Lockesburg, AR, USA|2010-04-29T00:00:00|2012-01-28T23:59:59
TA|Y40A|34.012402|-93.2798|117.0|Okolona, AR, USA|2011-01-28T00:00:00|2012-11-08T23:59:59
TA|Y41A|33.880699|-92.611298|99.0|Eaglette Bearden, AR, USA|2011-05-06T00:00:00|2013-02-15T23:59:59
TA|Y42A|33.836399|-91.787102|77.0|Garnett, Star City, AR, USA|2011-04-08T00:00:00|2013-02-16T23:59:59
TA|Y43A|33.912102|-90.928497|46.0|Makayla and Karen, Gunnison, MS, USA|2011-04-13T00:00:00|2013-02-24T23:59:59
TA|Y44A|33.9618|-90.211197|46.0|Strider, Charleston, MS, USA|2011-04-15T00:00:00|2013-02-08T23:59:59
TA|Y45A|33.865601|-89.543098|106.0|Yeager Farm, Coffeeville, MS, USA|2011-04-16T00:00:00|2013-02-06T23:59:59
TA|Y46A|33.882801|-88.857697|109.0|Houston, MS, USA|2011-04-14T00:00:00|2013-02-06T23:59:59
TA|Y47A|33.9025|-87.849403|160.0|UCPARC, Winfield, AL, USA|2011-04-13T00:00:00|2013-02-03T23:59:59
TA|Y48A|33.913101|-87.169601|170.0|Jasper, AL, USA|2011-12-17T00:00:00|2013-08-06T23:59:59
TA|Y49A|33.8577|-86.411903|362.0|Blount Mountain, AL, USA|2011-12-18T00:00:00|2013-12-16T23:59:59
TA|Y50A|33.891102|-85.734703|248.0|Piedmont, AL, USA|2011-12-20T00:00:00|2013-08-08T23:59:59
TA|Y51A|33.8993|-85.064003|380.0|Rockmart, GA, USA|2012-04-07T00:00:00|2014-02-17T23:59:59
TA|Y52A|33.863998|-84.062599|286.0|Lilburn, GA, USA|2012-04-08T00:00:00|2014-05-25T23:59:59
TA|Y53A|33.8554|-83.583603|234.0|Monroe, GA, USA|2012-04-12T00:00:00|2014-02-18T23:59:59
TA|Y54A|33.862099|-82.688004|176.0|Tignall, GA, USA|2012-04-10T00:00:00|2014-02-18T23:59:59
TA|Y55A|33.9375|-81.858101|164.0|Saluda, SC, USA|2013-02-18T00:00:00|2014-12-18T23:59:59
TA|Y56A|33.792198|-81.304703|154.0|Pelion, SC, USA|2013-02-21T00:00:00|2015-01-18T23:59:59
TA|Y57A|34.016998|-80.391502|56.0|Sumter, SC, USA|2013-02-19T00:00:00|2015-01-21T23:59:59
TA|Y58A|33.905701|-79.666496|19.0|Scranton, SC, USA|2013-02-22T00:00:00|2015-01-25T23:59:59
TA|Y59A|33.9897|-78.873703|2.0|Loris, SC, USA|2013-06-26T00:00:00|2015-01-25T23:59:59
TA|Y60A|34.004601|-78.216301|7.0|Bolivia, NC, USA|2013-02-27T00:00:00|2015-01-30T23:59:59
TA|Z13A|33.199902|-113.656799|375.0|Yuma Proving Gounds (US Army), Dateland, AZ, USA|2008-02-07T00:00:00|2009-01-30T23:59:59
TA|Z14A|33.362701|-112.945801|297.8|Wintersburg, AZ, USA|2006-03-16T00:00:00|2010-05-28T23:59:59
TA|Z15A|33.289299|-112.158096|318.0|Gila River Indian Community, Laveen, AZ, USA|2007-04-14T00:00:00|2008-12-05T23:59:59
TA|Z16A|33.341|-111.427299|537.0|Peralta Trail, Apache Junction, AZ, USA|2007-03-15T00:00:00|2008-12-03T23:59:59
TA|Z17A|33.296902|-110.472298|846.0|San Carlos High School, San Carlos, AZ, USA|2007-04-16T00:00:00|2009-01-21T23:59:59
TA|Z18A|33.085098|-110.036201|812.0|Geronimo, AZ, USA|2007-03-09T00:00:00|2009-01-18T23:59:59
TA|Z19A|33.292099|-109.265701|1397.0|T-Link Ranch, Clifton, AZ, USA|2007-04-03T00:00:00|2009-01-17T23:59:59
TA|Z20A|33.113201|-108.592201|1547.0|Nine Sixteen Ranch, Cliff, NM, USA|2008-02-20T00:00:00|2009-12-11T23:59:59
TA|Z21A|33.308601|-107.671204|1964.0|St. Cloud Mine, Winston, NM, USA|2008-02-22T00:00:00|2009-12-08T23:59:59
TA|Z22A|33.255501|-106.963898|1497.0|Elephant Butte, Truth or Consequences, NM, USA|2008-04-10T00:00:00|2010-03-20T23:59:59
TA|Z23A|33.2621|-106.231903|1278.0|Rita Site, White Sands Missle Range, NM, USA|2008-05-14T00:00:00|2010-01-19T23:59:59
TA|Z24A|33.3298|-105.364899|1863.0|Sheeppen Canyon, Tinnie, NM, USA|2008-05-15T00:00:00|2010-03-06T23:59:59
TA|Z25A|33.279701|-104.717102|1233.0|Roswell, NM, USA|2008-04-16T00:00:00|2010-03-08T23:59:59
TA|Z26A|33.271599|-103.979797|1163.0|Caprock, NM, USA|2008-04-17T00:00:00|2010-03-05T23:59:59
